reviewId,userName,Review Teks,rating,thumbsUpCount,date
fca20db8-5bfc-4e9d-b1e4-2cc1dc77af6e,wahyu kusuma,"sangat membantu, keren...",5,0,2025-04-16 13:14:37
d3fb1614-1c06-41ac-a7c8-6015092dacdc,mariati lince,sangat terbantu dan proseanya juga cepat,5,0,2025-03-21 02:14:16
7807b6b8-f81e-4f8b-878c-a0338e687d09,Abah Jambrong,Ok,5,0,2025-03-13 03:44:04
66671576-d0c3-4013-a1e2-581a1201590b,Yeni Rahmadi,Respon cepat.pelayanan ok,5,0,2025-02-04 12:24:07
03b81ce9-0207-4e57-a3fd-cd4e70ad402b,ugen sugeri,👍,4,0,2025-02-01 01:20:03
11224fa0-6a85-42ab-a662-65556db5359c,Jujun Sujai,"Alhamdulillah aplikasi cepat dan mudah, sangat membantu pengurusan",5,0,2025-01-30 02:13:37
783838e4-672e-436e-a68f-4b3859b28b4a,Ica Hasti,Sangat membantu banget,5,0,2025-01-23 01:39:00
728f13e0-7b4b-4842-a7cb-7eb68756d934,Manzila Zhee,Bintang 5 untuk kelurahan Pasirmulya,5,0,2024-12-27 06:54:10
b6ce911b-ebec-400f-b322-8c196c0e7126,Ismi Kurniati,"Pelayanan sangat cepat dan mudah,, terimakasih asinan bogor.",5,0,2024-11-28 02:20:43
f45cbabd-195a-4704-951b-8d8b05b932fb,Hamdan Nurlaelah,Mantap mempermudah smua pelayanan Lanjutkan,5,0,2024-11-19 03:20:54
c9c7e22c-0d2a-406f-9a7b-c54b6eae1140,youmna nurifa,Alhamdulilah lebih cepat dan tidak sulit untuk mengisi formnya..,5,0,2024-11-13 09:58:06
4458b5bc-424d-4621-a4e6-550fe9ab4923,Dimas Herwan,Top,5,0,2024-11-07 03:35:18
373f2e94-b5ce-450d-8acf-c8b42670ccc4,Alesha Raisani,Lbih cepat dan anti ribet 😊. Karena ngisi nya bisa d rmh,5,1,2024-09-18 06:10:29
6cffb15f-a2fe-4f31-affb-887e421b5dc3,Yuniar Savitri,tidak ribet dan responnya cepat,5,1,2024-09-18 01:07:09
ee0b89af-3d29-436f-bf16-8f834c4a5fb3,Mumuh Muchlis,Alhamdulillah,5,0,2024-09-18 00:04:21
ec9d8593-4902-4b6a-a2df-e41fc3fb8490,Ahmad Fauzi,"mantappp..aplikasi bagus,ngebantu banget",5,1,2024-09-13 13:47:29
945c90a7-bbd3-42fe-8600-beab08f1e8e2,Eva Yulia,Sangat membantu,5,1,2024-09-10 14:15:56
e4a70cdf-060a-4335-bcb0-cd3e0874a235,Doni,"Adanya pelayanan asianan bogor lebih cepat dan mudah ,mantap terima kasih untuk mempermudah pelayanan",5,1,2024-08-12 04:28:21
82231613-97ee-4986-9b25-0c8407f9b298,Rizki Nur Seftiawan,Terus kabupaten bogor ga bisa mentang mentang pinggiran bogor,1,3,2024-07-29 00:52:41
6425b13e-b3e6-4a41-8a45-f47e248658df,Hipzhy Aiman,Kelazzz,5,0,2024-07-19 09:49:08
3b1154d4-4531-4802-9410-e2316c6f4a9b,Muara Prakarsa,sangat membantu 🙏🙂,5,0,2024-07-10 05:14:58
5349bc94-0925-49a5-a810-3552830300a2,Herman Rzh,Ok,5,1,2024-07-06 10:13:05
65ff42a6-aae2-4047-a3a7-0b62ab3c5c69,Daus Firdaus,Sanagat membantu dan mempermudah,5,2,2024-07-01 05:53:26
dfea4b0f-cf63-4fff-a476-6d009d111497,Ridwan Syahrul,Luar biasa mempermudah semua layanan bener2 prima (Bogor berlari),5,3,2024-05-28 08:54:20
88f103ac-00dc-405f-8d46-4ca17136e7af,Yudis Tira Alhamid,Masukin cctv ke aplikasi ini dong kk sama pasang Cctv stasiun bogor kk,5,0,2024-04-04 01:30:09
4b014f53-d562-4748-bc69-af9c7f2de433,Ketut Sugiarta,"Kasi bintang 2 dulu ya, aplikasinya sih bisa dipakai, cumaa...kembali lagi ke oknum pemerintah, apakah mereka melayani dengan baik atau tidak. Saya pake aplikasi ini, tapi 2 hari ditunggu² ga diurusin atau tindaklanjuti. Diurus langsung katanya ga bisa , Krn sudah e-government, diurus lewat aplikasi, ga ditindaklanjuti. Saya sebagai warga Bogor ..harus bagaimana dong ???????",2,1,2024-01-12 12:32:01
6fbc2cbc-fce4-4345-bc78-0a8dcea09c3e,Calvin Novryan Rahaditya,"Tingkatkan terus, Semoga aplikasinya bisa digunakan terus menerus untuk mempermudah pengajuan berkas",5,5,2023-11-04 09:16:19
593b8231-3bb6-428e-9991-015abe168d3b,Vans Tube50,Aplikasi tidak bisa,3,0,2023-02-10 12:10:13
